orderid,productid,unitprice,quantity,discount,orderdate,customerid,employeeid,shipvia,ca,annee_mois,date_join,datesk_x,customersk_x,companyname_x,country_x,employeesk_x,fullname_x,datesk_y,customersk_y,companyname_y,country_y,employeesk_y,fullname_y,customersk,companyname,country,employeesk,fullname
10606,55,24.0,20,0.20000000298023224,1997-07-22,TRADH,4,3,383.9999985694885,1997-07,1997-07-22,384,TRADH,Tradição Hipermercados,Brazil,4,Margaret Peacock,384,TRADH,Tradição Hipermercados,Brazil,4,Margaret Peacock,TRADH,Tradição Hipermercados,Brazil,4,Margaret Peacock
10606,62,49.3,10,0.20000000298023224,1997-07-22,TRADH,4,3,394.3999985307455,1997-07,1997-07-22,384,TRADH,Tradição Hipermercados,Brazil,4,Margaret Peacock,384,TRADH,Tradição Hipermercados,Brazil,4,Margaret Peacock,TRADH,Tradição Hipermercados,Brazil,4,Margaret Peacock
10607,7,30.0,45,0.0,1997-07-22,SAVEA,5,1,1350.0,1997-07,1997-07-22,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan
10607,17,39.0,100,0.0,1997-07-22,SAVEA,5,1,3900.0,1997-07,1997-07-22,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan
10607,33,2.5,14,0.0,1997-07-22,SAVEA,5,1,35.0,1997-07,1997-07-22,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan
10607,40,18.4,42,0.0,1997-07-22,SAVEA,5,1,772.8,1997-07,1997-07-22,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan
10607,72,34.8,12,0.0,1997-07-22,SAVEA,5,1,417.59999999999997,1997-07,1997-07-22,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,384,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan,SAVEA,Save-a-lot Markets,USA,5,Steven Buchanan
10608,56,38.0,28,0.0,1997-07-23,TOMSP,4,2,1064.0,1997-07,1997-07-23,385,TOMSP,Toms Spezialitäten,Germany,4,Margaret Peacock,385,TOMSP,Toms Spezialitäten,Germany,4,Margaret Peacock,TOMSP,Toms Spezialitäten,Germany,4,Margaret Peacock
10609,1,18.0,3,0.0,1997-07-24,DUMON,7,2,54.0,1997-07,1997-07-24,386,DUMON,Du monde entier,France,7,Robert King,386,DUMON,Du monde entier,France,7,Robert King,DUMON,Du monde entier,France,7,Robert King
10609,10,31.0,10,0.0,1997-07-24,DUMON,7,2,310.0,1997-07,1997-07-24,386,DUMON,Du monde entier,France,7,Robert King,386,DUMON,Du monde entier,France,7,Robert King,DUMON,Du monde entier,France,7,Robert King
10609,21,10.0,6,0.0,1997-07-24,DUMON,7,2,60.0,1997-07,1997-07-24,386,DUMON,Du monde entier,France,7,Robert King,386,DUMON,Du monde entier,France,7,Robert King,DUMON,Du monde entier,France,7,Robert King
10610,36,19.0,21,0.25,1997-07-25,LAMAI,8,1,299.25,1997-07,1997-07-25,387,LAMAI,La maison d'Asie,France,8,Laura Callahan,387,LAMAI,La maison d'Asie,France,8,Laura Callahan,LAMAI,La maison d'Asie,France,8,Laura Callahan
10611,1,18.0,6,0.0,1997-07-25,WOLZA,6,2,108.0,1997-07,1997-07-25,387,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama,387,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama
10611,2,19.0,10,0.0,1997-07-25,WOLZA,6,2,190.0,1997-07,1997-07-25,387,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama,387,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama
10611,60,34.0,15,0.0,1997-07-25,WOLZA,6,2,510.0,1997-07,1997-07-25,387,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama,387,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama,WOLZA,Wolski  Zajazd,Poland,6,Michael Suyama
10612,10,31.0,70,0.0,1997-07-28,SAVEA,1,2,2170.0,1997-07,1997-07-28,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10612,36,19.0,55,0.0,1997-07-28,SAVEA,1,2,1045.0,1997-07,1997-07-28,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10612,49,20.0,18,0.0,1997-07-28,SAVEA,1,2,360.0,1997-07,1997-07-28,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10612,60,34.0,40,0.0,1997-07-28,SAVEA,1,2,1360.0,1997-07,1997-07-28,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10612,76,18.0,80,0.0,1997-07-28,SAVEA,1,2,1440.0,1997-07,1997-07-28,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,390,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10613,13,6.0,8,0.10000000149011612,1997-07-29,HILAA,4,2,43.199999928474426,1997-07,1997-07-29,391,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,391,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock
10613,75,7.75,40,0.0,1997-07-29,HILAA,4,2,310.0,1997-07,1997-07-29,391,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,391,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock
10614,11,21.0,14,0.0,1997-07-29,BLAUS,8,3,294.0,1997-07,1997-07-29,391,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan,391,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan
10614,21,10.0,8,0.0,1997-07-29,BLAUS,8,3,80.0,1997-07,1997-07-29,391,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan,391,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan
10614,39,18.0,5,0.0,1997-07-29,BLAUS,8,3,90.0,1997-07,1997-07-29,391,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan,391,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan,BLAUS,Blauer See Delikatessen,Germany,8,Laura Callahan
10615,55,24.0,5,0.0,1997-07-30,WILMK,2,3,120.0,1997-07,1997-07-30,392,WILMK,Wilman Kala,Finland,2,Andrew Fuller,392,WILMK,Wilman Kala,Finland,2,Andrew Fuller,WILMK,Wilman Kala,Finland,2,Andrew Fuller
10616,38,263.5,15,0.05000000074505806,1997-07-31,GREAL,1,2,3754.874997055158,1997-07,1997-07-31,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio
10616,56,38.0,14,0.0,1997-07-31,GREAL,1,2,532.0,1997-07,1997-07-31,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio
10616,70,15.0,15,0.05000000074505806,1997-07-31,GREAL,1,2,213.74999983236194,1997-07,1997-07-31,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio
10616,71,21.5,15,0.05000000074505806,1997-07-31,GREAL,1,2,306.3749997597188,1997-07,1997-07-31,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,393,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio,GREAL,Great Lakes Food Market,USA,1,Nancy Davolio
10617,59,55.0,30,0.15000000596046448,1997-07-31,GREAL,4,2,1402.4999901652336,1997-07,1997-07-31,393,GREAL,Great Lakes Food Market,USA,4,Margaret Peacock,393,GREAL,Great Lakes Food Market,USA,4,Margaret Peacock,GREAL,Great Lakes Food Market,USA,4,Margaret Peacock
10618,6,25.0,70,0.0,1997-08-01,MEREP,1,1,1750.0,1997-08,1997-08-01,394,MEREP,Mère Paillarde,Canada,1,Nancy Davolio,394,MEREP,Mère Paillarde,Canada,1,Nancy Davolio,MEREP,Mère Paillarde,Canada,1,Nancy Davolio
10618,56,38.0,20,0.0,1997-08-01,MEREP,1,1,760.0,1997-08,1997-08-01,394,MEREP,Mère Paillarde,Canada,1,Nancy Davolio,394,MEREP,Mère Paillarde,Canada,1,Nancy Davolio,MEREP,Mère Paillarde,Canada,1,Nancy Davolio
10618,68,12.5,15,0.0,1997-08-01,MEREP,1,1,187.5,1997-08,1997-08-01,394,MEREP,Mère Paillarde,Canada,1,Nancy Davolio,394,MEREP,Mère Paillarde,Canada,1,Nancy Davolio,MEREP,Mère Paillarde,Canada,1,Nancy Davolio
10619,21,10.0,42,0.0,1997-08-04,MEREP,3,3,420.0,1997-08,1997-08-04,397,MEREP,Mère Paillarde,Canada,3,Janet Leverling,397,MEREP,Mère Paillarde,Canada,3,Janet Leverling,MEREP,Mère Paillarde,Canada,3,Janet Leverling
10619,22,21.0,40,0.0,1997-08-04,MEREP,3,3,840.0,1997-08,1997-08-04,397,MEREP,Mère Paillarde,Canada,3,Janet Leverling,397,MEREP,Mère Paillarde,Canada,3,Janet Leverling,MEREP,Mère Paillarde,Canada,3,Janet Leverling
10620,24,4.5,5,0.0,1997-08-05,LAUGB,2,3,22.5,1997-08,1997-08-05,398,LAUGB,Laughing Bacchus Wine Cellars,Canada,2,Andrew Fuller,398,LAUGB,Laughing Bacchus Wine Cellars,Canada,2,Andrew Fuller,LAUGB,Laughing Bacchus Wine Cellars,Canada,2,Andrew Fuller
10620,52,7.0,5,0.0,1997-08-05,LAUGB,2,3,35.0,1997-08,1997-08-05,398,LAUGB,Laughing Bacchus Wine Cellars,Canada,2,Andrew Fuller,398,LAUGB,Laughing Bacchus Wine Cellars,Canada,2,Andrew Fuller,LAUGB,Laughing Bacchus Wine Cellars,Canada,2,Andrew Fuller
10621,19,9.2,5,0.0,1997-08-05,ISLAT,4,2,46.0,1997-08,1997-08-05,398,ISLAT,Island Trading,UK,4,Margaret Peacock,398,ISLAT,Island Trading,UK,4,Margaret Peacock,ISLAT,Island Trading,UK,4,Margaret Peacock
10621,23,9.0,10,0.0,1997-08-05,ISLAT,4,2,90.0,1997-08,1997-08-05,398,ISLAT,Island Trading,UK,4,Margaret Peacock,398,ISLAT,Island Trading,UK,4,Margaret Peacock,ISLAT,Island Trading,UK,4,Margaret Peacock
10621,70,15.0,20,0.0,1997-08-05,ISLAT,4,2,300.0,1997-08,1997-08-05,398,ISLAT,Island Trading,UK,4,Margaret Peacock,398,ISLAT,Island Trading,UK,4,Margaret Peacock,ISLAT,Island Trading,UK,4,Margaret Peacock
10621,71,21.5,15,0.0,1997-08-05,ISLAT,4,2,322.5,1997-08,1997-08-05,398,ISLAT,Island Trading,UK,4,Margaret Peacock,398,ISLAT,Island Trading,UK,4,Margaret Peacock,ISLAT,Island Trading,UK,4,Margaret Peacock
10622,2,19.0,20,0.0,1997-08-06,RICAR,4,3,380.0,1997-08,1997-08-06,399,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,399,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock
10622,68,12.5,18,0.20000000298023224,1997-08-06,RICAR,4,3,179.99999932944775,1997-08,1997-08-06,399,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,399,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock
10623,14,23.25,21,0.0,1997-08-07,FRANK,8,2,488.25,1997-08,1997-08-07,400,FRANK,Frankenversand,Germany,8,Laura Callahan,400,FRANK,Frankenversand,Germany,8,Laura Callahan,FRANK,Frankenversand,Germany,8,Laura Callahan
10623,19,9.2,15,0.10000000149011612,1997-08-07,FRANK,8,2,124.19999979436398,1997-08,1997-08-07,400,FRANK,Frankenversand,Germany,8,Laura Callahan,400,FRANK,Frankenversand,Germany,8,Laura Callahan,FRANK,Frankenversand,Germany,8,Laura Callahan
10623,21,10.0,25,0.10000000149011612,1997-08-07,FRANK,8,2,224.99999962747097,1997-08,1997-08-07,400,FRANK,Frankenversand,Germany,8,Laura Callahan,400,FRANK,Frankenversand,Germany,8,Laura Callahan,FRANK,Frankenversand,Germany,8,Laura Callahan
10623,24,4.5,3,0.0,1997-08-07,FRANK,8,2,13.5,1997-08,1997-08-07,400,FRANK,Frankenversand,Germany,8,Laura Callahan,400,FRANK,Frankenversand,Germany,8,Laura Callahan,FRANK,Frankenversand,Germany,8,Laura Callahan
10623,35,18.0,30,0.10000000149011612,1997-08-07,FRANK,8,2,485.9999991953373,1997-08,1997-08-07,400,FRANK,Frankenversand,Germany,8,Laura Callahan,400,FRANK,Frankenversand,Germany,8,Laura Callahan,FRANK,Frankenversand,Germany,8,Laura Callahan
10624,28,45.6,10,0.0,1997-08-07,THECR,4,2,456.0,1997-08,1997-08-07,400,THECR,The Cracker Box,USA,4,Margaret Peacock,400,THECR,The Cracker Box,USA,4,Margaret Peacock,THECR,The Cracker Box,USA,4,Margaret Peacock
10624,29,123.79,6,0.0,1997-08-07,THECR,4,2,742.74,1997-08,1997-08-07,400,THECR,The Cracker Box,USA,4,Margaret Peacock,400,THECR,The Cracker Box,USA,4,Margaret Peacock,THECR,The Cracker Box,USA,4,Margaret Peacock
10624,44,19.45,10,0.0,1997-08-07,THECR,4,2,194.5,1997-08,1997-08-07,400,THECR,The Cracker Box,USA,4,Margaret Peacock,400,THECR,The Cracker Box,USA,4,Margaret Peacock,THECR,The Cracker Box,USA,4,Margaret Peacock
10625,14,23.25,3,0.0,1997-08-08,ANATR,3,1,69.75,1997-08,1997-08-08,401,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling,401,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling
10625,42,14.0,5,0.0,1997-08-08,ANATR,3,1,70.0,1997-08,1997-08-08,401,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling,401,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling
10625,60,34.0,10,0.0,1997-08-08,ANATR,3,1,340.0,1997-08,1997-08-08,401,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling,401,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling,ANATR,Ana Trujillo Emparedados y helados,Mexico,3,Janet Leverling
10626,53,32.8,12,0.0,1997-08-11,BERGS,1,2,393.59999999999997,1997-08,1997-08-11,404,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,404,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio
10626,60,34.0,20,0.0,1997-08-11,BERGS,1,2,680.0,1997-08,1997-08-11,404,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,404,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio
10626,71,21.5,20,0.0,1997-08-11,BERGS,1,2,430.0,1997-08,1997-08-11,404,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,404,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio
10627,62,49.3,15,0.0,1997-08-11,SAVEA,8,3,739.5,1997-08,1997-08-11,404,SAVEA,Save-a-lot Markets,USA,8,Laura Callahan,404,SAVEA,Save-a-lot Markets,USA,8,Laura Callahan,SAVEA,Save-a-lot Markets,USA,8,Laura Callahan
10627,73,15.0,35,0.15000000596046448,1997-08-11,SAVEA,8,3,446.24999687075615,1997-08,1997-08-11,404,SAVEA,Save-a-lot Markets,USA,8,Laura Callahan,404,SAVEA,Save-a-lot Markets,USA,8,Laura Callahan,SAVEA,Save-a-lot Markets,USA,8,Laura Callahan
10628,1,18.0,25,0.0,1997-08-12,BLONP,4,3,450.0,1997-08,1997-08-12,405,BLONP,Blondesddsl père et fils,France,4,Margaret Peacock,405,BLONP,Blondesddsl père et fils,France,4,Margaret Peacock,BLONP,Blondesddsl père et fils,France,4,Margaret Peacock
10629,29,123.79,20,0.0,1997-08-12,GODOS,4,3,2475.8,1997-08,1997-08-12,405,GODOS,Godos Cocina Típica,Spain,4,Margaret Peacock,405,GODOS,Godos Cocina Típica,Spain,4,Margaret Peacock,GODOS,Godos Cocina Típica,Spain,4,Margaret Peacock
10629,64,33.25,9,0.0,1997-08-12,GODOS,4,3,299.25,1997-08,1997-08-12,405,GODOS,Godos Cocina Típica,Spain,4,Margaret Peacock,405,GODOS,Godos Cocina Típica,Spain,4,Margaret Peacock,GODOS,Godos Cocina Típica,Spain,4,Margaret Peacock
10630,55,24.0,12,0.05000000074505806,1997-08-13,KOENE,1,2,273.5999997854233,1997-08,1997-08-13,406,KOENE,Königlich Essen,Germany,1,Nancy Davolio,406,KOENE,Königlich Essen,Germany,1,Nancy Davolio,KOENE,Königlich Essen,Germany,1,Nancy Davolio
10630,76,18.0,35,0.0,1997-08-13,KOENE,1,2,630.0,1997-08,1997-08-13,406,KOENE,Königlich Essen,Germany,1,Nancy Davolio,406,KOENE,Königlich Essen,Germany,1,Nancy Davolio,KOENE,Königlich Essen,Germany,1,Nancy Davolio
10631,75,7.75,8,0.10000000149011612,1997-08-14,LAMAI,8,1,55.7999999076128,1997-08,1997-08-14,407,LAMAI,La maison d'Asie,France,8,Laura Callahan,407,LAMAI,La maison d'Asie,France,8,Laura Callahan,LAMAI,La maison d'Asie,France,8,Laura Callahan
10632,2,19.0,30,0.05000000074505806,1997-08-14,WANDK,8,1,541.4999995753169,1997-08,1997-08-14,407,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,407,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan
10632,33,2.5,20,0.05000000074505806,1997-08-14,WANDK,8,1,47.4999999627471,1997-08,1997-08-14,407,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,407,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan
10633,12,38.0,36,0.15000000596046448,1997-08-15,ERNSH,7,3,1162.7999918460846,1997-08,1997-08-15,408,ERNSH,Ernst Handel,Austria,7,Robert King,408,ERNSH,Ernst Handel,Austria,7,Robert King,ERNSH,Ernst Handel,Austria,7,Robert King
10633,13,6.0,13,0.15000000596046448,1997-08-15,ERNSH,7,3,66.29999953508377,1997-08,1997-08-15,408,ERNSH,Ernst Handel,Austria,7,Robert King,408,ERNSH,Ernst Handel,Austria,7,Robert King,ERNSH,Ernst Handel,Austria,7,Robert King
10633,26,31.23,35,0.15000000596046448,1997-08-15,ERNSH,7,3,929.0924934849143,1997-08,1997-08-15,408,ERNSH,Ernst Handel,Austria,7,Robert King,408,ERNSH,Ernst Handel,Austria,7,Robert King,ERNSH,Ernst Handel,Austria,7,Robert King
10633,62,49.3,80,0.15000000596046448,1997-08-15,ERNSH,7,3,3352.399976491928,1997-08,1997-08-15,408,ERNSH,Ernst Handel,Austria,7,Robert King,408,ERNSH,Ernst Handel,Austria,7,Robert King,ERNSH,Ernst Handel,Austria,7,Robert King
10634,7,30.0,35,0.0,1997-08-15,FOLIG,4,3,1050.0,1997-08,1997-08-15,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,FOLIG,Folies gourmandes,France,4,Margaret Peacock
10634,18,62.5,50,0.0,1997-08-15,FOLIG,4,3,3125.0,1997-08,1997-08-15,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,FOLIG,Folies gourmandes,France,4,Margaret Peacock
10634,51,53.0,15,0.0,1997-08-15,FOLIG,4,3,795.0,1997-08,1997-08-15,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,FOLIG,Folies gourmandes,France,4,Margaret Peacock
10634,75,7.75,2,0.0,1997-08-15,FOLIG,4,3,15.5,1997-08,1997-08-15,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,408,FOLIG,Folies gourmandes,France,4,Margaret Peacock,FOLIG,Folies gourmandes,France,4,Margaret Peacock
10635,4,22.0,10,0.10000000149011612,1997-08-18,MAGAA,8,3,197.99999967217445,1997-08,1997-08-18,411,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan,411,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan
10635,5,21.35,15,0.10000000149011612,1997-08-18,MAGAA,8,3,288.2249995227903,1997-08,1997-08-18,411,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan,411,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan
10635,22,21.0,40,0.0,1997-08-18,MAGAA,8,3,840.0,1997-08,1997-08-18,411,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan,411,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan,MAGAA,Magazzini Alimentari Riuniti,Italy,8,Laura Callahan
10636,4,22.0,25,0.0,1997-08-19,WARTH,4,1,550.0,1997-08,1997-08-19,412,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,412,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,WARTH,Wartian Herkku,Finland,4,Margaret Peacock
10636,58,13.25,6,0.0,1997-08-19,WARTH,4,1,79.5,1997-08,1997-08-19,412,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,412,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,WARTH,Wartian Herkku,Finland,4,Margaret Peacock
10637,11,21.0,10,0.0,1997-08-19,QUEEN,6,1,210.0,1997-08,1997-08-19,412,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama,412,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama
10637,50,16.25,25,0.05000000074505806,1997-08-19,QUEEN,6,1,385.93749969732016,1997-08,1997-08-19,412,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama,412,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama
10637,56,38.0,60,0.05000000074505806,1997-08-19,QUEEN,6,1,2165.9999983012676,1997-08,1997-08-19,412,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama,412,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama,QUEEN,Queen Cozinha,Brazil,6,Michael Suyama
10638,45,9.5,20,0.0,1997-08-20,LINOD,3,1,190.0,1997-08,1997-08-20,413,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling,413,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling
10638,65,21.05,21,0.0,1997-08-20,LINOD,3,1,442.05,1997-08,1997-08-20,413,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling,413,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling
10638,72,34.8,60,0.0,1997-08-20,LINOD,3,1,2088.0,1997-08,1997-08-20,413,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling,413,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling,LINOD,LINO-Delicateses,Venezuela,3,Janet Leverling
10639,18,62.5,8,0.0,1997-08-20,SANTG,7,3,500.0,1997-08,1997-08-20,413,SANTG,Santé Gourmet,Norway,7,Robert King,413,SANTG,Santé Gourmet,Norway,7,Robert King,SANTG,Santé Gourmet,Norway,7,Robert King
10640,69,36.0,20,0.25,1997-08-21,WANDK,4,1,540.0,1997-08,1997-08-21,414,WANDK,Die Wandernde Kuh,Germany,4,Margaret Peacock,414,WANDK,Die Wandernde Kuh,Germany,4,Margaret Peacock,WANDK,Die Wandernde Kuh,Germany,4,Margaret Peacock
10640,70,15.0,15,0.25,1997-08-21,WANDK,4,1,168.75,1997-08,1997-08-21,414,WANDK,Die Wandernde Kuh,Germany,4,Margaret Peacock,414,WANDK,Die Wandernde Kuh,Germany,4,Margaret Peacock,WANDK,Die Wandernde Kuh,Germany,4,Margaret Peacock
10641,2,19.0,50,0.0,1997-08-22,HILAA,4,2,950.0,1997-08,1997-08-22,415,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,415,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock
10641,40,18.4,60,0.0,1997-08-22,HILAA,4,2,1104.0,1997-08,1997-08-22,415,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,415,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock,HILAA,HILARION-Abastos,Venezuela,4,Margaret Peacock
10642,21,10.0,30,0.20000000298023224,1997-08-22,SIMOB,7,3,239.99999910593033,1997-08,1997-08-22,415,SIMOB,Simons bistro,Denmark,7,Robert King,415,SIMOB,Simons bistro,Denmark,7,Robert King,SIMOB,Simons bistro,Denmark,7,Robert King
10642,61,28.5,20,0.20000000298023224,1997-08-22,SIMOB,7,3,455.9999983012676,1997-08,1997-08-22,415,SIMOB,Simons bistro,Denmark,7,Robert King,415,SIMOB,Simons bistro,Denmark,7,Robert King,SIMOB,Simons bistro,Denmark,7,Robert King
10643,28,45.6,15,0.25,1997-08-25,ALFKI,6,1,513.0,1997-08,1997-08-25,418,ALFKI,Alfreds Futterkiste,Germany,6,Michael Suyama,418,ALFKI,Alfreds Futterkiste,Germany,6,Michael Suyama,ALFKI,Alfreds Futterkiste,Germany,6,Michael Suyama
10643,39,18.0,21,0.25,1997-08-25,ALFKI,6,1,283.5,1997-08,1997-08-25,418,ALFKI,Alfreds Futterkiste,Germany,6,Michael Suyama,418,ALFKI,Alfreds Futterkiste,Germany,6,Michael Suyama,ALFKI,Alfreds Futterkiste,Germany,6,Michael Suyama
